#,Date-Time (EDT),Ch:1 - Temperature   (°C),Ch:2 - Millivolts   (mv),Ch:3 - pH   (pH)
2509,09/18/2023 00:00:00,24.90,177.44,3.69
2510,09/18/2023 01:00:00,24.87,177.51,3.69
2511,09/18/2023 02:00:00,24.85,177.13,3.69
2512,09/18/2023 03:00:00,24.80,177.19,3.69
2513,09/18/2023 04:00:00,24.75,177.33,3.69
2514,09/18/2023 05:00:00,24.68,177.41,3.69
2515,09/18/2023 06:00:00,24.60,177.18,3.69
2516,09/18/2023 07:00:00,24.53,176.96,3.69
2517,09/18/2023 08:00:00,24.44,177.18,3.69
2518,09/18/2023 09:00:00,24.36,177.16,3.69
2519,09/18/2023 10:00:00,24.32,177.30,3.68
2520,09/18/2023 11:00:00,24.29,177.36,3.68
2521,09/18/2023 12:00:00,24.32,177.21,3.69
2522,09/18/2023 13:00:00,24.32,176.58,3.70
2523,09/18/2023 14:00:00,24.36,176.30,3.70
2524,09/18/2023 15:00:00,24.41,176.41,3.70
2525,09/18/2023 16:00:00,24.44,176.02,3.71
2526,09/18/2023 17:00:00,24.44,176.15,3.71
2527,09/18/2023 18:00:00,24.44,176.05,3.71
2528,09/18/2023 19:00:00,24.41,175.85,3.71
2529,09/18/2023 20:00:00,24.34,176.08,3.71
2530,09/18/2023 21:00:00,24.27,175.58,3.71
2531,09/18/2023 22:00:00,24.19,175.93,3.71
2532,09/18/2023 23:00:00,24.12,175.88,3.71
2533,09/19/2023 00:00:00,24.07,175.86,3.71
2534,09/19/2023 01:00:00,24.00,175.76,3.71
2535,09/19/2023 02:00:00,23.93,175.83,3.71
2536,09/19/2023 03:00:00,23.83,175.68,3.71
2537,09/19/2023 04:00:00,23.76,175.72,3.71
2538,09/19/2023 05:00:00,23.64,175.83,3.70
2539,09/19/2023 06:00:00,23.54,175.74,3.70
2540,09/19/2023 07:00:00,23.42,175.44,3.71
2541,09/19/2023 08:00:00,23.30,175.86,3.70
2542,09/19/2023 09:00:00,23.21,175.52,3.70
2543,09/19/2023 10:00:00,23.21,175.41,3.70
2544,09/19/2023 11:00:00,23.26,175.71,3.70
2545,09/19/2023 12:00:00,23.30,175.91,3.70
2546,09/19/2023 13:00:00,23.33,175.86,3.70
2547,09/19/2023 14:00:00,23.40,175.77,3.70
2548,09/19/2023 15:00:00,23.42,176.41,3.69
2549,09/19/2023 16:00:00,23.42,176.33,3.69
2550,09/19/2023 17:00:00,23.45,176.60,3.69
2551,09/19/2023 18:00:00,23.45,176.74,3.68
2552,09/19/2023 19:00:00,23.45,176.68,3.69
2553,09/19/2023 20:00:00,23.42,176.94,3.68
2554,09/19/2023 21:00:00,23.38,176.72,3.68
2555,09/19/2023 22:00:00,23.33,176.61,3.69
2556,09/19/2023 23:00:00,23.30,176.24,3.69
2557,09/20/2023 00:00:00,23.28,176.57,3.69
2558,09/20/2023 01:00:00,23.26,176.54,3.69
2559,09/20/2023 02:00:00,23.23,176.44,3.69
2560,09/20/2023 03:00:00,23.18,176.68,3.68
2561,09/20/2023 04:00:00,23.14,176.63,3.68
2562,09/20/2023 05:00:00,23.11,176.54,3.68
2563,09/20/2023 06:00:00,23.06,176.46,3.68
2564,09/20/2023 07:00:00,23.02,176.44,3.68
2565,09/20/2023 08:00:00,22.97,176.32,3.69
2566,09/20/2023 09:00:00,22.94,176.32,3.69
2567,09/20/2023 10:00:00,22.97,175.93,3.69
2568,09/20/2023 11:00:00,23.04,175.63,3.70
2569,09/20/2023 12:00:00,23.14,175.63,3.70
2570,09/20/2023 13:00:00,23.21,175.51,3.70
2571,09/20/2023 14:00:00,23.28,175.51,3.70
2572,09/20/2023 15:00:00,23.33,175.55,3.70
2573,09/20/2023 16:00:00,23.35,175.44,3.71
2574,09/20/2023 17:00:00,23.38,175.60,3.70
2575,09/20/2023 18:00:00,23.35,175.57,3.70
2576,09/20/2023 19:00:00,23.35,175.32,3.71
2577,09/20/2023 20:00:00,23.33,175.11,3.71
2578,09/20/2023 21:00:00,23.33,175.02,3.71
2579,09/20/2023 22:00:00,23.33,175.40,3.71
2580,09/20/2023 23:00:00,23.35,175.54,3.70
2581,09/21/2023 00:00:00,23.35,175.24,3.71
2582,09/21/2023 01:00:00,23.35,175.35,3.71
2583,09/21/2023 02:00:00,23.38,175.36,3.71
2584,09/21/2023 03:00:00,23.35,175.08,3.71
2585,09/21/2023 04:00:00,23.35,175.32,3.71
2586,09/21/2023 05:00:00,23.35,175.69,3.70
2587,09/21/2023 06:00:00,23.35,175.24,3.71
2588,09/21/2023 07:00:00,23.33,175.19,3.71
2589,09/21/2023 08:00:00,23.30,175.36,3.71
2590,09/21/2023 09:00:00,23.33,174.49,3.72
2591,09/21/2023 10:00:00,23.38,175.57,3.70
2592,09/21/2023 11:00:00,23.47,175.27,3.71
2593,09/21/2023 12:00:00,23.57,174.99,3.72
2594,09/21/2023 13:00:00,23.69,175.79,3.70
2595,09/21/2023 14:00:00,23.81,175.55,3.71
2596,09/21/2023 15:00:00,23.91,175.11,3.72
2597,09/21/2023 16:00:00,23.95,174.52,3.73
2598,09/21/2023 17:00:00,23.83,176.52,3.69
2599,09/21/2023 18:00:00,23.74,176.96,3.68
2600,09/21/2023 19:00:00,23.69,175.76,3.70
2601,09/21/2023 20:00:00,23.69,175.01,3.72
2602,09/21/2023 21:00:00,23.74,174.82,3.72
2603,09/21/2023 22:00:00,23.76,174.21,3.73
2604,09/21/2023 23:00:00,23.76,173.24,3.75
2605,09/22/2023 00:00:00,23.71,173.82,3.74
2606,09/22/2023 01:00:00,23.66,175.15,3.71
2607,09/22/2023 02:00:00,23.62,175.16,3.71
2608,09/22/2023 03:00:00,23.57,175.29,3.71
2609,09/22/2023 04:00:00,23.52,175.43,3.71
2610,09/22/2023 05:00:00,23.47,175.60,3.70
2611,09/22/2023 06:00:00,23.42,175.65,3.70
2612,09/22/2023 07:00:00,23.40,175.60,3.70
2613,09/22/2023 08:00:00,23.35,175.77,3.70
2614,09/22/2023 09:00:00,23.30,175.61,3.70
2615,09/22/2023 10:00:00,23.28,175.58,3.70
2616,09/22/2023 11:00:00,23.30,175.69,3.70
2617,09/22/2023 12:00:00,23.30,175.72,3.70
2618,09/22/2023 13:00:00,23.33,175.69,3.70
2619,09/22/2023 14:00:00,23.40,175.88,3.70
2620,09/22/2023 15:00:00,23.47,175.79,3.70
2621,09/22/2023 16:00:00,23.50,175.90,3.70
2622,09/22/2023 17:00:00,23.52,175.91,3.70
2623,09/22/2023 18:00:00,23.54,175.83,3.70
2624,09/22/2023 19:00:00,23.54,176.01,3.70
2625,09/22/2023 20:00:00,23.50,177.13,3.68
2626,09/22/2023 21:00:00,23.42,176.83,3.68
2627,09/22/2023 22:00:00,23.35,176.04,3.70
2628,09/22/2023 23:00:00,23.28,176.58,3.69
2629,09/23/2023 00:00:00,23.21,176.74,3.68
2630,09/23/2023 01:00:00,23.11,176.57,3.68
2631,09/23/2023 02:00:00,23.02,176.61,3.68
2632,09/23/2023 03:00:00,22.90,176.49,3.68
2633,09/23/2023 04:00:00,22.80,176.30,3.68
2634,09/23/2023 05:00:00,22.68,175.93,3.69
2635,09/23/2023 06:00:00,22.56,176.57,3.68
2636,09/23/2023 07:00:00,22.44,176.27,3.68
2637,09/23/2023 08:00:00,22.32,175.61,3.69
2638,09/23/2023 09:00:00,22.25,175.27,3.70
2639,09/23/2023 10:00:00,22.25,175.08,3.70
2640,09/23/2023 11:00:00,22.32,174.97,3.70
2641,09/23/2023 12:00:00,22.37,175.02,3.70
2642,09/23/2023 13:00:00,22.44,175.01,3.70
2643,09/23/2023 14:00:00,22.56,174.30,3.72
2644,09/23/2023 15:00:00,22.61,174.88,3.71
2645,09/23/2023 16:00:00,22.61,174.51,3.71
2646,09/23/2023 17:00:00,22.61,174.33,3.72
2647,09/23/2023 18:00:00,22.61,175.51,3.70
2648,09/23/2023 19:00:00,22.58,174.32,3.72
2649,09/23/2023 20:00:00,22.54,173.91,3.72
2650,09/23/2023 21:00:00,22.47,172.58,3.75
2651,09/23/2023 22:00:00,22.37,172.02,3.75
2652,09/23/2023 23:00:00,22.30,171.86,3.76
2653,09/24/2023 00:00:00,22.23,171.63,3.76
2654,09/24/2023 01:00:00,22.18,171.66,3.76
2655,09/24/2023 02:00:00,22.13,171.88,3.75
2656,09/24/2023 03:00:00,22.08,171.86,3.75
2657,09/24/2023 04:00:00,22.01,171.93,3.75
2658,09/24/2023 05:00:00,21.94,171.58,3.76
2659,09/24/2023 06:00:00,21.84,172.93,3.73
2660,09/24/2023 07:00:00,21.75,173.13,3.73
2661,09/24/2023 08:00:00,21.68,173.26,3.73
2662,09/24/2023 09:00:00,21.65,173.35,3.72
2663,09/24/2023 10:00:00,21.72,173.43,3.72
2664,09/24/2023 11:00:00,21.84,172.22,3.75
2665,09/24/2023 12:00:00,21.99,172.26,3.75
2666,09/24/2023 13:00:00,22.11,172.16,3.75
2667,09/24/2023 14:00:00,22.20,172.21,3.75
2668,09/24/2023 15:00:00,22.32,172.11,3.75
2669,09/24/2023 16:00:00,22.42,172.10,3.75
2670,09/24/2023 17:00:00,22.47,168.30,3.82
2671,09/24/2023 18:00:00,22.49,167.38,3.84
2672,09/24/2023 19:00:00,22.47,168.05,3.82
2673,09/24/2023 20:00:00,22.44,169.46,3.80
2674,09/24/2023 21:00:00,22.37,170.41,3.78
2675,09/24/2023 22:00:00,22.30,170.27,3.78
2676,09/24/2023 23:00:00,22.20,169.91,3.79
2677,09/25/2023 00:00:00,22.13,168.74,3.81
2678,09/25/2023 01:00:00,22.06,168.77,3.81
2679,09/25/2023 02:00:00,21.99,169.33,3.80
2680,09/25/2023 03:00:00,21.91,169.69,3.79
2681,09/25/2023 04:00:00,21.84,169.88,3.79
2682,09/25/2023 05:00:00,21.75,170.04,3.78
2683,09/25/2023 06:00:00,21.68,170.18,3.78
2684,09/25/2023 07:00:00,21.60,170.29,3.78
2685,09/25/2023 08:00:00,21.56,170.10,3.78
2686,09/25/2023 09:00:00,21.56,169.83,3.78
2687,09/25/2023 10:00:00,21.63,168.46,3.81
2688,09/25/2023 11:00:00,21.75,167.83,3.82
2689,09/25/2023 12:00:00,21.87,167.74,3.82
2690,09/25/2023 13:00:00,22.03,166.88,3.84
2691,09/25/2023 14:00:00,22.13,165.97,3.86
2692,09/25/2023 15:00:00,22.27,165.82,3.86
2693,09/25/2023 16:00:00,22.39,165.69,3.87
2694,09/25/2023 17:00:00,22.51,165.41,3.87
2695,09/25/2023 18:00:00,22.61,166.57,3.85
2696,09/25/2023 19:00:00,22.70,167.29,3.84
2697,09/25/2023 20:00:00,22.73,170.29,3.79
2698,09/25/2023 21:00:00,22.54,172.60,3.75
2699,09/25/2023 22:00:00,22.47,172.16,3.75
2700,09/25/2023 23:00:00,22.61,173.41,3.73
2701,09/26/2023 00:00:00,22.66,172.79,3.74
2702,09/26/2023 01:00:00,22.66,170.77,3.78
2703,09/26/2023 02:00:00,22.68,171.69,3.76
2704,09/26/2023 03:00:00,22.70,173.41,3.73
2705,09/26/2023 04:00:00,22.73,171.26,3.77
2706,09/26/2023 05:00:00,22.73,174.02,3.72
2707,09/26/2023 06:00:00,22.75,174.08,3.72
2708,09/26/2023 07:00:00,22.75,173.86,3.73
2709,09/26/2023 08:00:00,22.75,173.61,3.73
2710,09/26/2023 09:00:00,22.78,173.41,3.73
2711,09/26/2023 10:00:00,22.80,172.83,3.75
2712,09/26/2023 11:00:00,22.85,172.22,3.76
2713,09/26/2023 12:00:00,22.92,172.35,3.75
2714,09/26/2023 13:00:00,23.04,171.38,3.77
2715,09/26/2023 14:00:00,23.18,171.58,3.77
2716,09/26/2023 15:00:00,23.26,171.96,3.77
2717,09/26/2023 16:00:00,23.35,172.18,3.76
2718,09/26/2023 17:00:00,23.74,168.83,3.82
2719,09/26/2023 18:00:00,23.95,172.02,3.77
2720,09/26/2023 19:00:00,24.27,163.63,3.92
2721,09/26/2023 20:00:00,24.46,158.71,4.01
2722,09/26/2023 21:00:00,24.32,162.18,3.95
2723,09/26/2023 22:00:00,24.10,166.29,3.87
2724,09/26/2023 23:00:00,23.93,168.33,3.84
2725,09/27/2023 00:00:00,23.79,169.43,3.82
2726,09/27/2023 01:00:00,23.69,170.88,3.79
2727,09/27/2023 02:00:00,23.62,172.04,3.77
2728,09/27/2023 03:00:00,23.57,173.51,3.74
2729,09/27/2023 04:00:00,23.52,172.83,3.75
2730,09/27/2023 05:00:00,23.47,172.65,3.76
2731,09/27/2023 06:00:00,23.45,172.93,3.75
2732,09/27/2023 07:00:00,23.42,174.01,3.73
2733,09/27/2023 08:00:00,23.40,174.01,3.73
2734,09/27/2023 09:00:00,23.38,174.30,3.73
2735,09/27/2023 10:00:00,23.42,173.99,3.73
2736,09/27/2023 11:00:00,23.50,174.44,3.72
2737,09/27/2023 12:00:00,23.62,174.83,3.72
2738,09/27/2023 13:00:00,23.76,175.52,3.71
2739,09/27/2023 14:00:00,23.95,175.55,3.71
2740,09/27/2023 15:00:00,24.17,175.40,3.72
2741,09/27/2023 16:00:00,24.36,176.05,3.71
2742,09/27/2023 17:00:00,24.53,175.93,3.71
2743,09/27/2023 18:00:00,24.60,176.05,3.71
2744,09/27/2023 19:00:00,24.63,175.65,3.72
2745,09/27/2023 20:00:00,24.58,175.94,3.71
2746,09/27/2023 21:00:00,24.51,176.38,3.70
2747,09/27/2023 22:00:00,24.44,176.22,3.70
2748,09/27/2023 23:00:00,24.34,176.71,3.69
2749,09/28/2023 00:00:00,24.24,176.80,3.69
2750,09/28/2023 01:00:00,24.17,176.83,3.69
2751,09/28/2023 02:00:00,24.07,176.82,3.69
2752,09/28/2023 03:00:00,24.00,177.24,3.68
2753,09/28/2023 04:00:00,23.93,176.88,3.69
2754,09/28/2023 05:00:00,23.86,176.65,3.69
2755,09/28/2023 06:00:00,23.76,176.41,3.69
2756,09/28/2023 07:00:00,23.66,176.52,3.69
2757,09/28/2023 08:00:00,23.57,176.40,3.69
2758,09/28/2023 09:00:00,23.45,176.60,3.69
2759,09/28/2023 10:00:00,23.38,176.55,3.69
2760,09/28/2023 11:00:00,23.30,176.46,3.69
