#,Date-Time (EST),Ch: 1 - Temperature   (°C ),Ch: 2 - Millivolts   (mv),Ch: 3 - pH   (pH)
3380,01/12/2023 16:21:04,12.80,158.97,3.66
3381,01/12/2023 16:36:04,12.85,159.21,3.65
3382,01/12/2023 16:51:04,12.87,159.35,3.65
3383,01/12/2023 17:06:04,12.90,159.54,3.65
3384,01/12/2023 17:21:04,12.94,159.35,3.65
3385,01/12/2023 17:36:04,12.97,159.25,3.65
3386,01/12/2023 17:51:04,12.99,159.08,3.66
3387,01/12/2023 18:06:04,13.02,159.02,3.66
3388,01/12/2023 18:21:04,13.04,159.00,3.66
3389,01/12/2023 18:36:04,13.06,158.99,3.66
3390,01/12/2023 18:51:04,13.09,158.85,3.66
3391,01/12/2023 19:06:04,13.11,158.71,3.67
3392,01/12/2023 19:21:04,13.14,158.54,3.67
3393,01/12/2023 19:36:04,13.16,158.54,3.67
3394,01/12/2023 19:51:04,13.16,158.11,3.68
3395,01/12/2023 20:06:04,13.18,158.16,3.68
3396,01/12/2023 20:21:04,13.18,158.29,3.67
3397,01/12/2023 20:36:04,13.18,158.16,3.68
3398,01/12/2023 20:51:04,13.21,157.88,3.68
3399,01/12/2023 21:06:04,13.21,157.66,3.69
3400,01/12/2023 21:21:04,13.21,157.55,3.69
3401,01/12/2023 21:36:04,13.18,157.57,3.69
3402,01/12/2023 21:51:04,13.18,157.63,3.69
3403,01/12/2023 22:06:04,13.18,157.58,3.69
3404,01/12/2023 22:21:04,13.18,157.44,3.69
3405,01/12/2023 22:36:04,13.18,157.19,3.69
3406,01/12/2023 22:51:04,13.18,156.96,3.70
3407,01/12/2023 23:06:04,13.18,156.75,3.70
3408,01/12/2023 23:21:04,13.18,156.63,3.70
3409,01/12/2023 23:36:04,13.18,156.55,3.71
3410,01/12/2023 23:51:04,13.18,156.50,3.71
3411,01/13/2023 00:06:04,13.18,156.58,3.71
3412,01/13/2023 00:21:04,13.21,156.55,3.71
3413,01/13/2023 00:36:04,13.21,156.63,3.70
3414,01/13/2023 00:51:04,13.21,156.72,3.70
3415,01/13/2023 01:06:04,13.21,156.77,3.70
3416,01/13/2023 01:21:04,13.21,156.82,3.70
3417,01/13/2023 01:36:04,13.21,156.94,3.70
3418,01/13/2023 01:51:04,13.23,156.97,3.70
3419,01/13/2023 02:06:04,13.23,156.90,3.70
3420,01/13/2023 02:21:04,13.31,157.44,3.69
3421,01/13/2023 02:36:04,13.35,158.13,3.68
3422,01/13/2023 02:51:04,13.38,157.83,3.68
3423,01/13/2023 03:06:04,13.40,157.68,3.69
3424,01/13/2023 03:21:04,13.40,157.50,3.69
3425,01/13/2023 03:36:04,13.40,157.38,3.69
3426,01/13/2023 03:51:04,13.40,157.50,3.69
3427,01/13/2023 04:06:04,13.40,157.61,3.69
3428,01/13/2023 04:21:04,13.40,157.80,3.69
3429,01/13/2023 04:36:04,13.40,158.13,3.68
3430,01/13/2023 04:51:04,13.40,158.35,3.68
3431,01/13/2023 05:06:04,13.43,158.44,3.67
3432,01/13/2023 05:21:04,13.43,158.65,3.67
3433,01/13/2023 05:36:04,13.43,158.79,3.67
3434,01/13/2023 05:51:04,13.43,158.90,3.67
3435,01/13/2023 06:06:04,13.43,158.90,3.67
3436,01/13/2023 06:21:04,13.43,158.82,3.67
3437,01/13/2023 06:36:04,13.43,158.88,3.67
3438,01/13/2023 06:51:04,13.45,158.96,3.67
3439,01/13/2023 07:06:04,13.45,158.96,3.67
3440,01/13/2023 07:21:04,13.45,158.93,3.67
3441,01/13/2023 07:36:04,13.45,158.82,3.67
3442,01/13/2023 07:51:04,13.45,158.66,3.67
3443,01/13/2023 08:06:04,13.47,158.57,3.67
3444,01/13/2023 08:21:04,13.47,158.50,3.67
3445,01/13/2023 08:36:04,13.47,158.41,3.68
3446,01/13/2023 08:51:04,13.47,158.21,3.68
3447,01/13/2023 09:06:04,13.47,158.18,3.68
3448,01/13/2023 09:21:04,13.47,158.47,3.67
3449,01/13/2023 09:36:04,13.45,158.96,3.67
3450,01/13/2023 09:51:04,13.45,159.60,3.65
3451,01/13/2023 10:06:04,13.45,159.79,3.65
3452,01/13/2023 10:21:04,13.45,159.47,3.66
3453,01/13/2023 10:36:04,13.47,159.40,3.66
3454,01/13/2023 10:51:04,13.50,159.08,3.66
3455,01/13/2023 11:06:04,13.55,158.75,3.67
3456,01/13/2023 11:21:04,13.55,158.69,3.67
3457,01/13/2023 11:36:04,13.59,158.79,3.67
3458,01/13/2023 11:51:04,13.64,158.75,3.67
3459,01/13/2023 12:06:04,13.67,158.82,3.67
3460,01/13/2023 12:21:04,13.69,158.68,3.67
3461,01/13/2023 12:36:04,13.71,158.65,3.67
3462,01/13/2023 12:51:04,13.74,158.61,3.67
3463,01/13/2023 13:06:04,13.76,158.50,3.68
3464,01/13/2023 13:21:04,13.76,158.58,3.68
3465,01/13/2023 13:36:04,13.79,158.68,3.67
3466,01/13/2023 13:51:04,13.81,158.90,3.67
3467,01/13/2023 14:06:04,13.81,159.00,3.67
3468,01/13/2023 14:21:04,13.81,159.15,3.67
3469,01/13/2023 14:36:04,13.81,159.27,3.66
3470,01/13/2023 14:51:04,13.81,159.49,3.66
3471,01/13/2023 15:06:04,13.81,159.90,3.65
3472,01/13/2023 15:21:04,13.79,160.07,3.65
3473,01/13/2023 15:36:04,13.76,160.02,3.65
3474,01/13/2023 15:51:04,13.74,160.21,3.65
3475,01/13/2023 16:06:04,13.69,160.11,3.65
3476,01/13/2023 16:21:04,13.64,160.33,3.64
3477,01/13/2023 16:36:04,13.62,160.19,3.65
3478,01/13/2023 16:51:04,13.59,160.16,3.65
3479,01/13/2023 17:06:04,13.55,160.32,3.64
3480,01/13/2023 17:21:04,13.50,160.40,3.64
3481,01/13/2023 17:36:04,13.45,160.65,3.63
3482,01/13/2023 17:51:04,13.40,160.85,3.63
3483,01/13/2023 18:06:04,13.31,161.38,3.62
3484,01/13/2023 18:21:04,13.26,161.41,3.62
3485,01/13/2023 18:36:04,13.18,161.38,3.62
3486,01/13/2023 18:51:04,13.09,161.71,3.61
3487,01/13/2023 19:06:04,13.02,161.68,3.61
3488,01/13/2023 19:21:04,12.94,161.43,3.61
3489,01/13/2023 19:36:04,12.87,161.30,3.62
3490,01/13/2023 19:51:04,12.82,161.19,3.62
3491,01/13/2023 20:06:04,12.75,161.05,3.62
3492,01/13/2023 20:21:04,12.70,161.18,3.62
3493,01/13/2023 20:36:04,12.61,160.96,3.62
3494,01/13/2023 20:51:04,12.56,160.79,3.62
3495,01/13/2023 21:06:04,12.49,160.60,3.62
3496,01/13/2023 21:21:04,12.41,160.52,3.62
3497,01/13/2023 21:36:04,12.36,160.47,3.63
3498,01/13/2023 21:51:04,12.32,160.57,3.62
3499,01/13/2023 22:06:04,12.24,160.29,3.63
3500,01/13/2023 22:21:04,12.17,160.10,3.63
3501,01/13/2023 22:36:04,12.10,160.00,3.63
3502,01/13/2023 22:51:04,12.05,159.85,3.63
3503,01/13/2023 23:06:04,12.00,159.69,3.64
3504,01/13/2023 23:21:04,11.93,159.58,3.64
3505,01/13/2023 23:36:04,11.86,159.54,3.64
3506,01/13/2023 23:51:04,11.81,159.35,3.64
3507,01/14/2023 00:06:04,11.76,159.29,3.64
3508,01/14/2023 00:21:04,11.69,159.25,3.64
3509,01/14/2023 00:36:04,11.64,159.36,3.64
3510,01/14/2023 00:51:04,11.59,159.38,3.64
3511,01/14/2023 01:06:04,11.54,159.05,3.64
3512,01/14/2023 01:21:04,11.49,158.80,3.65
3513,01/14/2023 01:36:04,11.44,158.77,3.65
3514,01/14/2023 01:51:04,11.37,158.69,3.65
3515,01/14/2023 02:06:04,11.30,158.68,3.65
3516,01/14/2023 02:21:04,11.25,158.55,3.65
3517,01/14/2023 02:36:04,11.20,158.49,3.65
3518,01/14/2023 02:51:04,11.15,158.43,3.65
3519,01/14/2023 03:06:04,11.08,158.41,3.65
3520,01/14/2023 03:21:04,11.03,158.18,3.65
3521,01/14/2023 03:36:04,10.98,158.19,3.65
3522,01/14/2023 03:51:04,10.91,158.16,3.65
3523,01/14/2023 04:06:04,10.86,158.07,3.65
3524,01/14/2023 04:21:04,10.79,158.11,3.65
3525,01/14/2023 04:36:04,10.76,158.08,3.65
3526,01/14/2023 04:51:04,10.69,158.11,3.65
3527,01/14/2023 05:06:04,10.64,158.07,3.65
3528,01/14/2023 05:21:04,10.59,158.13,3.65
3529,01/14/2023 05:36:04,10.52,158.13,3.65
3530,01/14/2023 05:51:04,10.49,158.21,3.64
3531,01/14/2023 06:06:04,10.42,158.21,3.64
3532,01/14/2023 06:21:04,10.37,158.19,3.64
3533,01/14/2023 06:36:04,10.34,158.13,3.64
3534,01/14/2023 06:51:04,10.27,158.05,3.64
3535,01/14/2023 07:06:04,10.22,157.91,3.65
3536,01/14/2023 07:21:04,10.17,157.90,3.65
3537,01/14/2023 07:36:04,10.15,157.90,3.65
3538,01/14/2023 07:51:04,10.10,157.94,3.64
3539,01/14/2023 08:06:04,10.08,157.96,3.64
3540,01/14/2023 08:21:04,10.03,157.94,3.64
3541,01/14/2023 08:36:04,9.98,157.97,3.64
3542,01/14/2023 08:51:04,9.95,157.94,3.64
3543,01/14/2023 09:06:04,9.93,157.97,3.64
3544,01/14/2023 09:21:04,9.93,157.96,3.64
3545,01/14/2023 09:36:04,9.90,157.93,3.64
3546,01/14/2023 09:51:04,9.90,157.96,3.64
3547,01/14/2023 10:06:04,9.90,157.94,3.64
3548,01/14/2023 10:21:04,9.90,157.91,3.64
3549,01/14/2023 10:36:04,9.98,157.52,3.65
3550,01/14/2023 10:51:04,10.08,157.40,3.65
3551,01/14/2023 11:06:04,10.15,157.55,3.65
3552,01/14/2023 11:21:04,10.17,157.41,3.65
3553,01/14/2023 11:36:04,10.20,157.36,3.66
3554,01/14/2023 11:51:04,10.30,157.65,3.65
3555,01/14/2023 12:06:04,10.34,157.65,3.65
3556,01/14/2023 12:21:04,10.39,157.68,3.65
3557,01/14/2023 12:36:04,10.42,157.77,3.65
3558,01/14/2023 12:51:04,10.47,157.96,3.65
3559,01/14/2023 13:06:04,10.52,157.74,3.65
3560,01/14/2023 13:21:04,10.57,157.63,3.66
3561,01/14/2023 13:36:04,10.57,157.61,3.66
3562,01/14/2023 13:51:04,10.59,157.71,3.65
3563,01/14/2023 14:06:04,10.59,157.82,3.65
3564,01/14/2023 14:21:04,10.64,157.94,3.65
3565,01/14/2023 14:36:04,10.66,158.15,3.65
3566,01/14/2023 14:51:04,10.66,158.61,3.64
3567,01/14/2023 15:06:04,10.66,159.24,3.63
3568,01/14/2023 15:21:04,10.66,159.35,3.63
3569,01/14/2023 15:36:04,10.69,159.10,3.63
3570,01/14/2023 15:51:04,10.69,159.32,3.63
3571,01/14/2023 16:06:04,10.69,159.40,3.62
3572,01/14/2023 16:21:04,10.69,159.36,3.63
3573,01/14/2023 16:36:04,10.66,159.27,3.63
3574,01/14/2023 16:51:04,10.64,159.46,3.62
3575,01/14/2023 17:06:04,10.61,159.63,3.62
3576,01/14/2023 17:21:04,10.59,159.60,3.62
3577,01/14/2023 17:36:04,10.57,159.63,3.62
3578,01/14/2023 17:51:04,10.54,159.71,3.62
3579,01/14/2023 18:06:04,10.52,159.75,3.62
3580,01/14/2023 18:21:04,10.49,159.61,3.62
3581,01/14/2023 18:36:04,10.44,159.58,3.62
3582,01/14/2023 18:51:04,10.39,159.65,3.62
3583,01/14/2023 19:06:04,10.34,159.54,3.62
3584,01/14/2023 19:21:04,10.30,159.50,3.62
3585,01/14/2023 19:36:04,10.25,159.52,3.62
3586,01/14/2023 19:51:04,10.20,159.49,3.62
3587,01/14/2023 20:06:04,10.12,159.33,3.62
3588,01/14/2023 20:21:04,10.08,159.16,3.62
3589,01/14/2023 20:36:04,10.05,159.21,3.62
3590,01/14/2023 20:51:04,10.00,159.18,3.62
3591,01/14/2023 21:06:04,9.93,159.11,3.62
3592,01/14/2023 21:21:04,9.88,159.04,3.62
3593,01/14/2023 21:36:04,9.83,158.91,3.62
3594,01/14/2023 21:51:04,9.78,158.90,3.62
3595,01/14/2023 22:06:04,9.73,158.94,3.62
3596,01/14/2023 22:21:04,9.68,158.94,3.62
3597,01/14/2023 22:36:04,9.61,158.85,3.62
3598,01/14/2023 22:51:04,9.58,158.82,3.62
3599,01/14/2023 23:06:04,9.51,158.72,3.62
3600,01/14/2023 23:21:04,9.46,158.69,3.62
3601,01/14/2023 23:36:04,9.41,158.61,3.62
3602,01/14/2023 23:51:04,9.36,158.58,3.62
3603,01/15/2023 00:06:04,9.31,158.54,3.62
3604,01/15/2023 00:21:04,9.24,158.52,3.62
3605,01/15/2023 00:36:04,9.19,158.46,3.62
3606,01/15/2023 00:51:04,9.16,158.38,3.63
3607,01/15/2023 01:06:04,9.11,158.30,3.63
3608,01/15/2023 01:21:04,9.04,158.21,3.63
3609,01/15/2023 01:36:04,8.99,158.19,3.63
3610,01/15/2023 01:51:04,8.97,158.13,3.63
3611,01/15/2023 02:06:04,8.89,158.02,3.63
3612,01/15/2023 02:21:04,8.82,158.00,3.63
3613,01/15/2023 02:36:04,8.77,157.99,3.63
3614,01/15/2023 02:51:04,8.74,157.97,3.63
3615,01/15/2023 03:06:04,8.69,157.90,3.63
3616,01/15/2023 03:21:04,8.67,157.85,3.63
3617,01/15/2023 03:36:04,8.62,157.77,3.63
3618,01/15/2023 03:51:04,8.57,157.69,3.63
3619,01/15/2023 04:06:04,8.52,157.65,3.63
3620,01/15/2023 04:21:04,8.47,157.65,3.63
3621,01/15/2023 04:36:04,8.42,157.55,3.63
3622,01/15/2023 04:51:04,8.37,157.54,3.63
3623,01/15/2023 05:06:04,8.32,157.43,3.63
3624,01/15/2023 05:21:04,8.29,157.36,3.63
3625,01/15/2023 05:36:04,8.22,157.35,3.63
3626,01/15/2023 05:51:04,8.17,157.30,3.63
3627,01/15/2023 06:06:04,8.14,157.24,3.63
3628,01/15/2023 06:21:04,8.09,157.16,3.63
3629,01/15/2023 06:36:04,8.05,157.05,3.64
3630,01/15/2023 06:51:04,8.02,157.04,3.64
3631,01/15/2023 07:06:04,7.95,156.97,3.64
3632,01/15/2023 07:21:04,7.92,156.97,3.64
3633,01/15/2023 07:36:04,7.87,156.96,3.64
3634,01/15/2023 07:51:04,7.84,156.90,3.64
3635,01/15/2023 08:06:04,7.79,156.75,3.64
3636,01/15/2023 08:21:04,7.77,156.79,3.64
3637,01/15/2023 08:36:04,7.72,156.75,3.64
3638,01/15/2023 08:51:04,7.72,156.72,3.64
3639,01/15/2023 09:06:04,7.72,156.66,3.64
3640,01/15/2023 09:21:04,7.72,156.50,3.64
3641,01/15/2023 09:36:04,7.74,156.30,3.65
3642,01/15/2023 09:51:04,7.74,156.10,3.65
3643,01/15/2023 10:06:04,7.77,155.90,3.65
3644,01/15/2023 10:21:04,7.79,155.77,3.66
3645,01/15/2023 10:36:04,7.90,155.71,3.66
3646,01/15/2023 10:51:04,8.00,155.83,3.66
3647,01/15/2023 11:06:04,8.09,155.97,3.66
3648,01/15/2023 11:21:04,8.14,155.96,3.66
3649,01/15/2023 11:36:04,8.24,155.91,3.66
3650,01/15/2023 11:51:04,8.34,155.88,3.66
3651,01/15/2023 12:06:04,8.42,156.02,3.66
3652,01/15/2023 12:21:04,8.49,156.05,3.66
3653,01/15/2023 12:36:04,8.57,156.00,3.66
3654,01/15/2023 12:51:04,8.64,155.94,3.66
3655,01/15/2023 13:06:04,8.72,155.88,3.67
3656,01/15/2023 13:21:04,8.79,155.82,3.67
3657,01/15/2023 13:36:04,8.84,155.82,3.67
3658,01/15/2023 13:51:04,8.89,155.72,3.67
3659,01/15/2023 14:06:04,8.94,155.71,3.67
3660,01/15/2023 14:21:04,9.01,155.79,3.67
3661,01/15/2023 14:36:04,9.06,155.80,3.67
3662,01/15/2023 14:51:04,9.11,155.82,3.67
3663,01/15/2023 15:06:04,9.16,155.74,3.67
3664,01/15/2023 15:21:04,9.21,155.71,3.67
3665,01/15/2023 15:36:04,9.26,155.72,3.68
3666,01/15/2023 15:51:04,9.31,155.77,3.67
3667,01/15/2023 16:06:04,9.36,155.77,3.68
3668,01/15/2023 16:21:04,9.39,155.71,3.68
3669,01/15/2023 16:36:04,9.44,155.63,3.68
3670,01/15/2023 16:51:04,9.46,155.66,3.68
3671,01/15/2023 17:06:04,9.48,155.68,3.68
3672,01/15/2023 17:21:04,9.53,155.71,3.68
3673,01/15/2023 17:36:04,9.56,155.71,3.68
3674,01/15/2023 17:51:04,9.58,155.68,3.68
3675,01/15/2023 18:06:04,9.61,155.68,3.68
3676,01/15/2023 18:21:04,9.63,155.88,3.68
3677,01/15/2023 18:36:04,9.61,156.02,3.67
3678,01/15/2023 18:51:04,9.58,156.38,3.67
3679,01/15/2023 19:06:04,9.53,156.75,3.66
3680,01/15/2023 19:21:04,9.48,156.74,3.66
3681,01/15/2023 19:36:04,9.46,156.71,3.66
3682,01/15/2023 19:51:04,9.41,156.65,3.66
3683,01/15/2023 20:06:04,9.36,157.00,3.65
3684,01/15/2023 20:21:04,9.34,157.02,3.65
3685,01/15/2023 20:36:04,9.29,156.99,3.65
3686,01/15/2023 20:51:04,9.24,157.08,3.65
3687,01/15/2023 21:06:04,9.19,157.10,3.65
3688,01/15/2023 21:21:04,9.16,157.15,3.65
3689,01/15/2023 21:36:04,9.11,157.33,3.64
3690,01/15/2023 21:51:04,9.06,157.35,3.64
3691,01/15/2023 22:06:04,9.01,157.29,3.64
3692,01/15/2023 22:21:04,8.99,157.21,3.64
3693,01/15/2023 22:36:04,8.94,157.19,3.64
3694,01/15/2023 22:51:04,8.89,157.13,3.64
3695,01/15/2023 23:06:04,8.84,157.04,3.65
3696,01/15/2023 23:21:04,8.82,156.93,3.65
3697,01/15/2023 23:36:04,8.77,156.82,3.65
3698,01/15/2023 23:51:04,8.72,156.69,3.65
3699,01/16/2023 00:06:04,8.67,155.58,3.67
3700,01/16/2023 00:21:04,8.62,155.99,3.66
3701,01/16/2023 00:36:04,8.57,156.25,3.66
3702,01/16/2023 00:51:04,8.52,156.40,3.65
3703,01/16/2023 01:06:04,8.47,156.63,3.65
3704,01/16/2023 01:21:04,8.42,156.69,3.65
3705,01/16/2023 01:36:04,8.37,156.71,3.65
3706,01/16/2023 01:51:04,8.32,156.69,3.65
3707,01/16/2023 02:06:04,8.27,156.68,3.65
3708,01/16/2023 02:21:04,8.22,156.68,3.65
3709,01/16/2023 02:36:04,8.19,156.58,3.65
3710,01/16/2023 02:51:04,8.14,156.61,3.65
3711,01/16/2023 03:06:04,8.09,156.54,3.65
3712,01/16/2023 03:21:04,8.05,156.57,3.65
3713,01/16/2023 03:36:04,8.00,156.60,3.64
3714,01/16/2023 03:51:04,7.95,156.55,3.64
3715,01/16/2023 04:06:04,7.90,156.54,3.64
3716,01/16/2023 04:21:04,7.87,156.54,3.64
3717,01/16/2023 04:36:04,7.84,156.43,3.65
3718,01/16/2023 04:51:04,7.79,156.41,3.65
3719,01/16/2023 05:06:04,7.74,156.33,3.65
3720,01/16/2023 05:21:04,7.72,156.32,3.65
3721,01/16/2023 05:36:04,7.67,156.16,3.65
3722,01/16/2023 05:51:04,7.64,156.22,3.65
3723,01/16/2023 06:06:04,7.62,156.22,3.65
3724,01/16/2023 06:21:04,7.57,156.19,3.65
3725,01/16/2023 06:36:04,7.52,156.15,3.65
3726,01/16/2023 06:51:04,7.47,156.07,3.65
3727,01/16/2023 07:06:04,7.42,155.94,3.65
3728,01/16/2023 07:21:04,7.39,155.88,3.65
3729,01/16/2023 07:36:04,7.37,155.75,3.65
3730,01/16/2023 07:51:04,7.34,155.80,3.65
3731,01/16/2023 08:06:04,7.32,155.74,3.65
3732,01/16/2023 08:21:04,7.29,155.74,3.65
3733,01/16/2023 08:36:04,7.24,155.79,3.65
3734,01/16/2023 08:51:04,7.24,155.79,3.65
3735,01/16/2023 09:06:04,7.24,155.71,3.65
3736,01/16/2023 09:21:04,7.27,155.49,3.66
3737,01/16/2023 09:36:04,7.27,155.21,3.66
3738,01/16/2023 09:51:04,7.32,154.96,3.67
3739,01/16/2023 10:06:04,7.37,154.72,3.67
3740,01/16/2023 10:21:04,7.42,154.74,3.67
3741,01/16/2023 10:36:04,7.52,154.85,3.67
3742,01/16/2023 10:51:04,7.62,155.04,3.67
3743,01/16/2023 11:06:04,7.72,155.24,3.67
3744,01/16/2023 11:21:04,7.79,155.21,3.67
3745,01/16/2023 11:36:04,7.87,155.16,3.67
3746,01/16/2023 11:51:04,7.97,155.25,3.67
3747,01/16/2023 12:06:04,8.07,155.29,3.67
3748,01/16/2023 12:21:04,8.14,155.24,3.67
3749,01/16/2023 12:36:04,8.22,155.13,3.67
3750,01/16/2023 12:51:04,8.29,155.04,3.68
3751,01/16/2023 13:06:04,8.39,155.00,3.68
3752,01/16/2023 13:21:04,8.47,154.99,3.68
3753,01/16/2023 13:36:04,8.54,154.85,3.68
3754,01/16/2023 13:51:04,8.59,154.75,3.69
3755,01/16/2023 14:06:04,8.67,154.74,3.69
3756,01/16/2023 14:21:04,8.74,154.74,3.69
3757,01/16/2023 14:36:04,8.79,154.69,3.69
3758,01/16/2023 14:51:04,8.87,154.72,3.69
3759,01/16/2023 15:06:04,8.92,154.77,3.69
3760,01/16/2023 15:21:04,8.99,154.88,3.69
3761,01/16/2023 15:36:04,9.04,154.94,3.69
3762,01/16/2023 15:51:04,9.09,155.08,3.68
3763,01/16/2023 16:06:04,9.16,155.30,3.68
3764,01/16/2023 16:21:04,9.21,155.38,3.68
3765,01/16/2023 16:36:04,9.26,155.49,3.68
3766,01/16/2023 16:51:04,9.31,155.58,3.68
3767,01/16/2023 17:06:04,9.36,155.68,3.68
3768,01/16/2023 17:21:04,9.41,155.72,3.68
3769,01/16/2023 17:36:04,9.44,155.77,3.68
3770,01/16/2023 17:51:04,9.48,155.94,3.67
3771,01/16/2023 18:06:04,9.51,156.02,3.67
3772,01/16/2023 18:21:04,9.56,156.10,3.67
3773,01/16/2023 18:36:04,9.58,156.08,3.67
3774,01/16/2023 18:51:04,9.63,156.16,3.67
3775,01/16/2023 19:06:04,9.66,156.21,3.67
3776,01/16/2023 19:21:04,9.68,156.27,3.67
3777,01/16/2023 19:36:04,9.71,156.29,3.67
3778,01/16/2023 19:51:04,9.73,156.32,3.67
3779,01/16/2023 20:06:04,9.76,156.21,3.67
3780,01/16/2023 20:21:04,9.78,156.08,3.67
3781,01/16/2023 20:36:04,9.78,156.04,3.68
3782,01/16/2023 20:51:04,9.78,155.94,3.68
3783,01/16/2023 21:06:04,9.78,155.88,3.68
3784,01/16/2023 21:21:04,9.76,155.97,3.68
3785,01/16/2023 21:36:04,9.73,156.43,3.67
3786,01/16/2023 21:51:04,9.68,157.00,3.66
3787,01/16/2023 22:06:04,9.63,157.22,3.65
3788,01/16/2023 22:21:04,9.61,157.08,3.65
3789,01/16/2023 22:36:04,9.56,156.79,3.66
3790,01/16/2023 22:51:04,9.51,156.61,3.66
3791,01/16/2023 23:06:04,9.46,156.41,3.66
3792,01/16/2023 23:21:04,9.44,156.22,3.67
3793,01/16/2023 23:36:04,9.39,156.08,3.67
3794,01/16/2023 23:51:04,9.36,156.11,3.67
3795,01/17/2023 00:06:04,9.31,156.19,3.67
3796,01/17/2023 00:21:04,9.29,156.40,3.66
3797,01/17/2023 00:36:04,9.24,156.49,3.66
3798,01/17/2023 00:51:04,9.19,156.54,3.66
3799,01/17/2023 01:06:04,9.14,156.47,3.66
3800,01/17/2023 01:21:04,9.11,156.46,3.66
3801,01/17/2023 01:36:04,9.06,156.33,3.66
3802,01/17/2023 01:51:04,9.01,156.40,3.66
3803,01/17/2023 02:06:04,8.97,156.49,3.66
3804,01/17/2023 02:21:04,8.92,156.46,3.66
3805,01/17/2023 02:36:04,8.87,156.43,3.66
3806,01/17/2023 02:51:04,8.82,156.30,3.66
3807,01/17/2023 03:06:04,8.79,156.36,3.66
3808,01/17/2023 03:21:04,8.74,156.47,3.66
3809,01/17/2023 03:36:04,8.69,156.54,3.65
3810,01/17/2023 03:51:04,8.62,156.55,3.65
3811,01/17/2023 04:06:04,8.59,156.47,3.65
3812,01/17/2023 04:21:04,8.54,156.40,3.65
3813,01/17/2023 04:36:04,8.49,156.38,3.65
3814,01/17/2023 04:51:04,8.47,156.36,3.65
3815,01/17/2023 05:06:04,8.42,156.35,3.65
3816,01/17/2023 05:21:04,8.37,156.32,3.65
3817,01/17/2023 05:36:04,8.32,156.22,3.65
3818,01/17/2023 05:51:04,8.29,156.29,3.65
3819,01/17/2023 06:06:04,8.27,156.19,3.65
3820,01/17/2023 06:21:04,8.24,156.22,3.65
3821,01/17/2023 06:36:04,8.19,156.21,3.65
3822,01/17/2023 06:51:04,8.17,156.18,3.65
3823,01/17/2023 07:06:04,8.14,156.02,3.66
3824,01/17/2023 07:21:04,8.14,155.97,3.66
3825,01/17/2023 07:36:04,8.12,155.88,3.66
3826,01/17/2023 07:51:04,8.09,155.79,3.66
3827,01/17/2023 08:06:04,8.07,155.75,3.66
3828,01/17/2023 08:21:04,8.07,155.85,3.66
3829,01/17/2023 08:36:04,8.07,155.80,3.66
3830,01/17/2023 08:51:04,8.07,155.61,3.66
3831,01/17/2023 09:06:04,8.09,155.40,3.67
3832,01/17/2023 09:21:04,8.12,155.07,3.67
3833,01/17/2023 09:36:04,8.17,154.88,3.68
3834,01/17/2023 09:51:04,8.19,154.86,3.68
3835,01/17/2023 10:06:04,8.24,154.93,3.68
3836,01/17/2023 10:21:04,8.29,155.00,3.68
3837,01/17/2023 10:36:04,8.37,155.11,3.68
3838,01/17/2023 10:51:04,8.47,155.29,3.67
3839,01/17/2023 11:06:04,8.57,155.46,3.67
3840,01/17/2023 11:21:04,8.62,155.40,3.67
3841,01/17/2023 11:36:04,8.69,155.29,3.68
3842,01/17/2023 11:51:04,8.79,155.41,3.68
3843,01/17/2023 12:06:04,8.87,155.50,3.67
3844,01/17/2023 12:21:04,8.94,155.40,3.68
3845,01/17/2023 12:36:04,9.01,155.29,3.68
3846,01/17/2023 12:51:04,9.09,155.22,3.68
3847,01/17/2023 13:06:04,9.16,155.19,3.68
3848,01/17/2023 13:21:04,9.24,155.15,3.69
3849,01/17/2023 13:36:04,9.31,154.99,3.69
3850,01/17/2023 13:51:04,9.36,154.86,3.69
3851,01/17/2023 14:06:04,9.41,154.85,3.69
3852,01/17/2023 14:21:04,9.48,154.96,3.69
3853,01/17/2023 14:36:04,9.56,154.99,3.69
3854,01/17/2023 14:51:04,9.61,155.24,3.69
3855,01/17/2023 15:06:04,9.66,155.24,3.69
3856,01/17/2023 15:21:04,9.73,155.29,3.69
3857,01/17/2023 15:36:04,9.80,155.38,3.69
3858,01/17/2023 15:51:04,9.85,155.52,3.69
3859,01/17/2023 16:06:04,9.90,155.71,3.68
3860,01/17/2023 16:21:04,9.95,155.97,3.68
3861,01/17/2023 16:36:04,10.00,156.27,3.67
3862,01/17/2023 16:51:04,10.05,156.57,3.67
3863,01/17/2023 17:06:04,10.10,156.82,3.67
3864,01/17/2023 17:21:04,10.15,157.10,3.66
3865,01/17/2023 17:36:04,10.17,157.33,3.66
3866,01/17/2023 17:51:04,10.22,157.54,3.65
3867,01/17/2023 18:06:04,10.25,157.69,3.65
3868,01/17/2023 18:21:04,10.30,157.75,3.65
3869,01/17/2023 18:36:04,10.34,157.82,3.65
3870,01/17/2023 18:51:04,10.37,158.05,3.65
3871,01/17/2023 19:06:04,10.39,158.02,3.65
3872,01/17/2023 19:21:04,10.42,158.02,3.65
3873,01/17/2023 19:36:04,10.44,158.00,3.65
3874,01/17/2023 19:51:04,10.49,157.91,3.65
3875,01/17/2023 20:06:04,10.52,157.99,3.65
3876,01/17/2023 20:21:04,10.54,157.97,3.65
