#,Date,"Full Range, μS/cm (LGR S/N: 10778446, SEN S/N: 10778446)","Temp, °F (LGR S/N: 10778446, SEN S/N: 10778446)"
4513,10/31/2022 10:30,9.4,71.31
4514,10/31/2022 10:45,20.2,71.96
4515,10/31/2022 11:00,2.2,72.86
4516,10/31/2022 11:15,0.6,75.99
4517,10/31/2022 11:30,2.2,74.62
4518,10/31/2022 11:45,0.6,74.26
4519,10/31/2022 12:00,2.2,74.68
4520,10/31/2022 12:15,2.2,75.4
4521,10/31/2022 12:30,0.6,76.39
4522,10/31/2022 12:45,2.1,80.91
4523,10/31/2022 13:00,0.6,81.07
4524,10/31/2022 13:15,0.6,79.45
4525,10/31/2022 13:30,9.4,78.85
4526,10/31/2022 13:45,2.1,78.6
4527,10/31/2022 14:00,0.6,78.3
4528,10/31/2022 14:15,0.6,79.25
4529,10/31/2022 14:30,0.6,78.46
4530,10/31/2022 14:45,2.1,78.17
4531,10/31/2022 15:00,2.1,77.47
4532,10/31/2022 15:15,9.4,76.64
4533,10/31/2022 15:30,0.6,76.15
4534,10/31/2022 15:45,0.6,77.85
4535,10/31/2022 16:00,0.6,77.86
4536,10/31/2022 16:15,2.2,76.86
4537,10/31/2022 16:30,0.6,76.71
4538,10/31/2022 16:45,0.6,76.5
4539,10/31/2022 17:00,0.6,76.17
4540,10/31/2022 17:15,2.2,76.14
4541,10/31/2022 17:30,0.6,75.92
4542,10/31/2022 17:45,0.6,75.49
4543,10/31/2022 18:00,0.6,75.09
4544,10/31/2022 18:15,0.6,74.7
4545,10/31/2022 18:30,2.2,74.32
4546,10/31/2022 18:45,2.2,73.92
4547,10/31/2022 19:00,9.4,73.54
4548,10/31/2022 19:15,9.4,73.08
4549,10/31/2022 19:30,2.2,72.5
4550,10/31/2022 19:45,2.2,72.09
4551,10/31/2022 20:00,0.6,71.56
4552,10/31/2022 20:15,0.6,71.19
4553,10/31/2022 20:30,2.2,70.84
4554,10/31/2022 20:45,2.2,70.56
4555,10/31/2022 21:00,2.2,70.32
4556,10/31/2022 21:15,0.6,70.43
4557,10/31/2022 21:30,0.6,70.41
4558,10/31/2022 21:45,0.6,70.3
4559,10/31/2022 22:00,2.2,70.14
4560,10/31/2022 22:15,0.6,70.02
4561,10/31/2022 22:30,0.6,69.8
4562,10/31/2022 22:45,0.6,69.53
4563,10/31/2022 23:00,2.2,69.28
4564,10/31/2022 23:15,9.5,69.01
4565,10/31/2022 23:30,0.6,68.7
4566,10/31/2022 23:45,9.5,68.5
4567,11/1/2022 0:00,2.2,68.2
4568,11/1/2022 0:15,0.6,68.02
4569,11/1/2022 0:30,2.2,67.78
4570,11/1/2022 0:45,0.6,67.5
4571,11/1/2022 1:00,0.6,67.41
4572,11/1/2022 1:15,0.6,67.28
4573,11/1/2022 1:30,0.6,67.23
4574,11/1/2022 1:45,2.2,67.12
4575,11/1/2022 2:00,2.2,67.05
4576,11/1/2022 2:15,9.5,66.88
4577,11/1/2022 2:30,0.6,66.79
4578,11/1/2022 2:45,9.5,66.63
4579,11/1/2022 3:00,9.5,66.54
4580,11/1/2022 3:15,0.6,66.4
4581,11/1/2022 3:30,9.5,66.18
4582,11/1/2022 3:45,2.2,65.97
4583,11/1/2022 4:00,2.2,65.79
4584,11/1/2022 4:15,9.5,65.66
4585,11/1/2022 4:30,2.2,65.48
4586,11/1/2022 4:45,0.6,65.26
4587,11/1/2022 5:00,0.6,65.16
4588,11/1/2022 5:15,9.5,65.17
4589,11/1/2022 5:30,9.5,65.1
4590,11/1/2022 5:45,2.2,64.94
4591,11/1/2022 6:00,2.2,64.74
4592,11/1/2022 6:15,9.5,64.71
4593,11/1/2022 6:30,2.2,64.51
4594,11/1/2022 6:45,9.5,64.33
4595,11/1/2022 7:00,2.2,64.17
4596,11/1/2022 7:15,9.5,63.93
4597,11/1/2022 7:30,0.6,63.79
4598,11/1/2022 7:45,0.6,63.59
4599,11/1/2022 8:00,2.2,63.5
4600,11/1/2022 8:15,0.6,63.5
4601,11/1/2022 8:30,9.5,63.77
4602,11/1/2022 8:45,0.6,64.31
4603,11/1/2022 9:00,2.2,65.1
4604,11/1/2022 9:15,9.5,65.86
4605,11/1/2022 9:30,0.6,66.47
4606,11/1/2022 9:45,2.2,67.08
4607,11/1/2022 10:00,9.5,67.69
4608,11/1/2022 10:15,0.6,68.25
4609,11/1/2022 10:30,9.5,68.95
4610,11/1/2022 10:45,9.5,69.94
4611,11/1/2022 11:00,2.2,70.61
4612,11/1/2022 11:15,9.4,73.8
4613,11/1/2022 11:30,0.6,72.99
4614,11/1/2022 11:45,0.6,72.37
4615,11/1/2022 12:00,0.6,72.48
4616,11/1/2022 12:15,2.2,72.95
4617,11/1/2022 12:30,9.4,74.62
4618,11/1/2022 12:45,2.1,79.18
4619,11/1/2022 13:00,2.1,81.14
4620,11/1/2022 13:15,0.6,78.3
4621,11/1/2022 13:30,0.6,77.59
4622,11/1/2022 13:45,0.6,78.6
4623,11/1/2022 14:00,0.6,78.49
4624,11/1/2022 14:15,0.6,78.67
4625,11/1/2022 14:30,0.6,78.37
4626,11/1/2022 14:45,9.4,78.22
4627,11/1/2022 15:00,0.6,78.08
4628,11/1/2022 15:15,0.6,77.85
4629,11/1/2022 15:30,0.6,78.31
4630,11/1/2022 15:45,0.6,79.11
4631,11/1/2022 16:00,2.1,78.08
4632,11/1/2022 16:15,2.1,77.52
4633,11/1/2022 16:30,9.4,76.77
4634,11/1/2022 16:45,2.2,76.23
4635,11/1/2022 17:00,0.6,75.9
4636,11/1/2022 17:15,0.6,75.54
4637,11/1/2022 17:30,0.6,75.31
4638,11/1/2022 17:45,0.6,74.98
4639,11/1/2022 18:00,9.4,74.64
4640,11/1/2022 18:15,2.2,74.32
4641,11/1/2022 18:30,0.6,73.87
4642,11/1/2022 18:45,2.2,73.45
4643,11/1/2022 19:00,2.2,73.04
4644,11/1/2022 19:15,9.4,72.54
4645,11/1/2022 19:30,2.2,72.03
4646,11/1/2022 19:45,0.6,71.47
4647,11/1/2022 20:00,0.6,71.04
4648,11/1/2022 20:15,0.6,70.56
4649,11/1/2022 20:30,2.2,70.16
4650,11/1/2022 20:45,0.6,69.84
4651,11/1/2022 21:00,0.6,69.53
4652,11/1/2022 21:15,0.6,69.26
4653,11/1/2022 21:30,0.6,68.95
4654,11/1/2022 21:45,9.5,68.74
4655,11/1/2022 22:00,2.2,68.49
4656,11/1/2022 22:15,2.2,68.23
4657,11/1/2022 22:30,0.6,67.93
4658,11/1/2022 22:45,0.6,67.73
4659,11/1/2022 23:00,9.5,67.48
4660,11/1/2022 23:15,0.6,67.26
4661,11/1/2022 23:30,0.6,67.1
4662,11/1/2022 23:45,9.5,66.96
4663,11/2/2022 0:00,0.6,66.7
4664,11/2/2022 0:15,0.6,66.51
4665,11/2/2022 0:30,0.6,66.27
4666,11/2/2022 0:45,2.2,66.16
4667,11/2/2022 1:00,2.2,65.95
4668,11/2/2022 1:15,2.2,65.71
4669,11/2/2022 1:30,0.6,65.53
4670,11/2/2022 1:45,0.6,65.5
4671,11/2/2022 2:00,2.2,65.35
4672,11/2/2022 2:15,0.6,65.28
4673,11/2/2022 2:30,2.2,65.19
4674,11/2/2022 2:45,0.6,65.08
4675,11/2/2022 3:00,2.2,64.96
4676,11/2/2022 3:15,0.6,64.63
4677,11/2/2022 3:30,0.6,64.54
4678,11/2/2022 3:45,0.6,64.54
4679,11/2/2022 4:00,9.5,64.31
4680,11/2/2022 4:15,2.2,64.13
4681,11/2/2022 4:30,0.6,64.02
4682,11/2/2022 4:45,9.5,63.93
4683,11/2/2022 5:00,0.6,63.72
4684,11/2/2022 5:15,0.6,63.52
4685,11/2/2022 5:30,0.6,63.48
4686,11/2/2022 5:45,0.6,63.41
4687,11/2/2022 6:00,2.2,63.5
4688,11/2/2022 6:15,0.6,63.59
4689,11/2/2022 6:30,0.6,63.52
4690,11/2/2022 6:45,0.6,63.43
4691,11/2/2022 7:00,0.6,63.36
4692,11/2/2022 7:15,2.2,63.39
4693,11/2/2022 7:30,0.6,63.39
4694,11/2/2022 7:45,0.6,63.39
4695,11/2/2022 8:00,9.5,63.46
4696,11/2/2022 8:15,9.5,63.41
4697,11/2/2022 8:30,0.6,63.5
4698,11/2/2022 8:45,0.6,63.9
4699,11/2/2022 9:00,2.2,64.49
4700,11/2/2022 9:15,2.2,65.12
4701,11/2/2022 9:30,0.6,65.8
4702,11/2/2022 9:45,0.6,66.56
4703,11/2/2022 10:00,0.6,67.69
4704,11/2/2022 10:15,0.6,68.23
4705,11/2/2022 10:30,9.5,69.15
4706,11/2/2022 10:45,2.2,70.02
4707,11/2/2022 11:00,0.6,70.86
4708,11/2/2022 11:15,2.2,73
4709,11/2/2022 11:30,0.6,72.86
4710,11/2/2022 11:45,0.6,72.55
4711,11/2/2022 12:00,0.6,73.02
4712,11/2/2022 12:15,2.2,74.01
4713,11/2/2022 12:30,0.6,75.24
4714,11/2/2022 12:45,0.6,76.84
4715,11/2/2022 13:00,0.6,76.71
4716,11/2/2022 13:15,0.6,75.49
4717,11/2/2022 13:30,0.6,75.22
4718,11/2/2022 13:45,0.6,75.96
4719,11/2/2022 14:00,2.2,76.37
4720,11/2/2022 14:15,0.6,77.38
4721,11/2/2022 14:30,9.4,77.45
4722,11/2/2022 14:45,0.6,76.8
4723,11/2/2022 15:00,0.6,76.15
4724,11/2/2022 15:15,0.6,75.96
4725,11/2/2022 15:30,0.6,76.5
4726,11/2/2022 15:45,0.6,76.93
4727,11/2/2022 16:00,0.6,76.95
4728,11/2/2022 16:15,0.6,77.52
4729,11/2/2022 16:30,9.4,76.68
4730,11/2/2022 16:45,9.4,75.92
4731,11/2/2022 17:00,0.6,75.61
4732,11/2/2022 17:15,9.4,75.42
4733,11/2/2022 17:30,2.2,75.78
4734,11/2/2022 17:45,0.6,75.85
4735,11/2/2022 18:00,0.6,75.45
4736,11/2/2022 18:15,9.4,75.11
4737,11/2/2022 18:30,2.2,74.84
4738,11/2/2022 18:45,0.6,74.41
4739,11/2/2022 19:00,0.6,73.85
4740,11/2/2022 19:15,0.6,73.29
4741,11/2/2022 19:30,0.6,72.63
4742,11/2/2022 19:45,0.6,72.18
4743,11/2/2022 20:00,0.6,71.85
4744,11/2/2022 20:15,2.2,71.64
4745,11/2/2022 20:30,9.4,71.4
4746,11/2/2022 20:45,2.2,71.55
4747,11/2/2022 21:00,0.6,71.73
4748,11/2/2022 21:15,9.4,71.38
4749,11/2/2022 21:30,2.2,71.31
4750,11/2/2022 21:45,0.6,71.15
4751,11/2/2022 22:00,2.2,70.99
4752,11/2/2022 22:15,2.2,70.65
4753,11/2/2022 22:30,2.2,70.47
4754,11/2/2022 22:45,9.4,70.38
4755,11/2/2022 23:00,0.6,70.25
4756,11/2/2022 23:15,2.2,70.2
4757,11/2/2022 23:30,9.5,70.18
4758,11/2/2022 23:45,2.2,70.11
4759,11/3/2022 0:00,0.6,70.03
4760,11/3/2022 0:15,2.2,69.93
4761,11/3/2022 0:30,2.2,69.78
4762,11/3/2022 0:45,9.5,69.76
4763,11/3/2022 1:00,9.5,69.66
4764,11/3/2022 1:15,0.6,69.46
4765,11/3/2022 1:30,2.2,69.17
4766,11/3/2022 1:45,9.5,68.92
4767,11/3/2022 2:00,9.5,68.5
4768,11/3/2022 2:15,0.6,68.18
4769,11/3/2022 2:30,0.6,67.89
4770,11/3/2022 2:45,0.6,67.69
4771,11/3/2022 3:00,2.2,67.39
4772,11/3/2022 3:15,2.2,67.15
4773,11/3/2022 3:30,9.5,67.19
4774,11/3/2022 3:45,9.5,67.46
4775,11/3/2022 4:00,2.2,67.84
4776,11/3/2022 4:15,2.2,67.96
4777,11/3/2022 4:30,9.5,68.07
4778,11/3/2022 4:45,9.5,67.96
4779,11/3/2022 5:00,0.6,67.8
4780,11/3/2022 5:15,2.2,67.66
4781,11/3/2022 5:30,2.2,67.59
4782,11/3/2022 5:45,0.6,67.42
4783,11/3/2022 6:00,0.6,67.17
4784,11/3/2022 6:15,2.2,67.05
4785,11/3/2022 6:30,2.2,67.19
4786,11/3/2022 6:45,2.2,67.35
4787,11/3/2022 7:00,9.5,67.53
4788,11/3/2022 7:15,9.5,67.62
4789,11/3/2022 7:30,2.2,67.71
4790,11/3/2022 7:45,2.2,67.77
4791,11/3/2022 8:00,2.2,67.86
4792,11/3/2022 8:15,9.5,67.93
4793,11/3/2022 8:30,0.6,68
4794,11/3/2022 8:45,0.6,68.11
4795,11/3/2022 9:00,0.6,68.2
4796,11/3/2022 9:15,2.2,68.43
4797,11/3/2022 9:30,0.6,68.65
4798,11/3/2022 9:45,9.5,69.03
4799,11/3/2022 10:00,0.6,69.26
4800,11/3/2022 10:15,0.6,69.66
4801,11/3/2022 10:30,2.2,70.18
4802,11/3/2022 10:45,0.6,71.04
4803,11/3/2022 11:00,2.2,71.62
4804,11/3/2022 11:15,0.6,71.8
4805,11/3/2022 11:30,0.6,71.62
4806,11/3/2022 11:45,0.6,72.25
4807,11/3/2022 12:00,0.6,72.25
4808,11/3/2022 12:15,0.6,72.84
4809,11/3/2022 12:30,2.2,75.31
4810,11/3/2022 12:45,2.1,78.67
4811,11/3/2022 13:00,0.6,79.72
4812,11/3/2022 13:15,0.6,76.62
4813,11/3/2022 13:30,0.6,76.53
4814,11/3/2022 13:45,0.6,77.63
4815,11/3/2022 14:00,0.6,77.4
4816,11/3/2022 14:15,0.6,76.87
4817,11/3/2022 14:30,2.2,76.71
4818,11/3/2022 14:45,2.2,76.6
4819,11/3/2022 15:00,2.2,76.41
4820,11/3/2022 15:15,2.2,76.5
4821,11/3/2022 15:30,9.4,77.02
4822,11/3/2022 15:45,0.6,77.99
4823,11/3/2022 16:00,0.6,76.48
4824,11/3/2022 16:15,2.2,75.45
4825,11/3/2022 16:30,0.6,74.95
4826,11/3/2022 16:45,2.2,74.75
4827,11/3/2022 17:00,2.2,74.61
4828,11/3/2022 17:15,0.6,74.26
4829,11/3/2022 17:30,0.6,74.1
4830,11/3/2022 17:45,0.6,73.69
4831,11/3/2022 18:00,2.2,73.09
4832,11/3/2022 18:15,0.6,72.46
4833,11/3/2022 18:30,0.6,71.8
4834,11/3/2022 18:45,2.2,71.1
4835,11/3/2022 19:00,0.6,70.14
4836,11/3/2022 19:15,0.6,69.39
4837,11/3/2022 19:30,0.6,68.58
4838,11/3/2022 19:45,2.2,67.84
4839,11/3/2022 20:00,0.6,67.41
4840,11/3/2022 20:15,2.2,66.97
4841,11/3/2022 20:30,0.6,66.51
4842,11/3/2022 20:45,0.6,65.95
4843,11/3/2022 21:00,2.2,65.48
4844,11/3/2022 21:15,0.6,64.94
4845,11/3/2022 21:30,0.6,64.17
4846,11/3/2022 21:45,9.5,63.79
4847,11/3/2022 22:00,0.6,63.27
4848,11/3/2022 22:15,0.6,62.78
4849,11/3/2022 22:30,2.2,62.4
4850,11/3/2022 22:45,9.5,61.88
4851,11/3/2022 23:00,0.6,61.41
4852,11/3/2022 23:15,0.6,61.12
4853,11/3/2022 23:30,0.6,61.2
4854,11/3/2022 23:45,0.6,61.29
4855,11/4/2022 0:00,0.6,61.27
4856,11/4/2022 0:15,0.6,61.21
4857,11/4/2022 0:30,2.2,61.2
4858,11/4/2022 0:45,2.2,61.09
4859,11/4/2022 1:00,0.6,60.94
4860,11/4/2022 1:15,0.6,60.75
4861,11/4/2022 1:30,0.6,60.78
4862,11/4/2022 1:45,0.6,60.73
4863,11/4/2022 2:00,0.6,60.37
4864,11/4/2022 2:15,0.6,60.31
4865,11/4/2022 2:30,2.2,60.35
4866,11/4/2022 2:45,9.5,60.28
4867,11/4/2022 3:00,0.6,60.17
4868,11/4/2022 3:15,9.5,60.04
4869,11/4/2022 3:30,0.6,59.97
4870,11/4/2022 3:45,0.6,59.81
4871,11/4/2022 4:00,2.2,59.74
4872,11/4/2022 4:15,2.2,59.56
4873,11/4/2022 4:30,2.2,59.47
4874,11/4/2022 4:45,2.2,59.56
4875,11/4/2022 5:00,0.6,59.52
4876,11/4/2022 5:15,9.5,59.52
4877,11/4/2022 5:30,0.6,59.58
4878,11/4/2022 5:45,0.6,59.58
4879,11/4/2022 6:00,2.2,59.74
4880,11/4/2022 6:15,0.6,59.7
4881,11/4/2022 6:30,0.6,59.5
4882,11/4/2022 6:45,0.6,59.49
4883,11/4/2022 7:00,2.2,59.65
4884,11/4/2022 7:15,0.6,59.79
4885,11/4/2022 7:30,2.2,59.72
4886,11/4/2022 7:45,9.5,59.74
4887,11/4/2022 8:00,0.6,59.72
4888,11/4/2022 8:15,2.2,59.77
4889,11/4/2022 8:30,2.2,59.81
4890,11/4/2022 8:45,0.6,60.21
4891,11/4/2022 9:00,9.5,60.96
4892,11/4/2022 9:15,9.5,62.24
4893,11/4/2022 9:30,9.5,63.19
4894,11/4/2022 9:45,0.6,64.2
4895,11/4/2022 10:00,2.2,65.08
4896,11/4/2022 10:15,2.2,66.16
4897,11/4/2022 10:30,2.2,67.1
4898,11/4/2022 10:45,9.5,68.11
4899,11/4/2022 11:00,0.6,69.1
4900,11/4/2022 11:15,0.6,71.56
4901,11/4/2022 11:30,2.2,71.4
4902,11/4/2022 11:45,0.6,71.87
4903,11/4/2022 12:00,2.2,72.48
4904,11/4/2022 12:15,2.2,73.42
4905,11/4/2022 12:30,2.2,75.02
4906,11/4/2022 12:45,0.6,77.16
4907,11/4/2022 13:00,0.6,79.11
4908,11/4/2022 13:15,0.6,78.91
4909,11/4/2022 13:30,0.6,77.65
4910,11/4/2022 13:45,9.4,78.78
4911,11/4/2022 14:00,0.6,78.01
4912,11/4/2022 14:15,0.6,77.38
4913,11/4/2022 14:30,0.6,77.4
4914,11/4/2022 14:45,0.6,76.84
4915,11/4/2022 15:00,0.6,77.05
4916,11/4/2022 15:15,0.6,77.23
4917,11/4/2022 15:30,2.1,77.61
4918,11/4/2022 15:45,9.4,78.24
4919,11/4/2022 16:00,2.2,77.45
4920,11/4/2022 16:15,2.2,76.87
4921,11/4/2022 16:30,0.6,76.32
4922,11/4/2022 16:45,2.2,75.56
4923,11/4/2022 17:00,0.6,75.25
4924,11/4/2022 17:15,2.2,74.62
4925,11/4/2022 17:30,0.6,74.08
4926,11/4/2022 17:45,0.6,74.16
4927,11/4/2022 18:00,2.2,73.71
4928,11/4/2022 18:15,2.2,73.02
4929,11/4/2022 18:30,0.6,72.45
4930,11/4/2022 18:45,0.6,71.85
4931,11/4/2022 19:00,0.6,71.17
4932,11/4/2022 19:15,0.6,70.5
4933,11/4/2022 19:30,0.6,69.85
4934,11/4/2022 19:45,0.6,69.33
4935,11/4/2022 20:00,9.5,68.94
4936,11/4/2022 20:15,2.2,68.43
4937,11/4/2022 20:30,0.6,68.13
4938,11/4/2022 20:45,0.6,67.77
4939,11/4/2022 21:00,2.2,67.42
4940,11/4/2022 21:15,0.6,67.19
4941,11/4/2022 21:30,0.6,67.05
4942,11/4/2022 21:45,2.2,66.87
4943,11/4/2022 22:00,0.6,66.56
4944,11/4/2022 22:15,0.6,66.16
4945,11/4/2022 22:30,2.2,65.8
4946,11/4/2022 22:45,2.2,65.59
4947,11/4/2022 23:00,2.2,65.41
4948,11/4/2022 23:15,2.2,65.28
4949,11/4/2022 23:30,0.6,65.19
4950,11/4/2022 23:45,0.6,65.08
4951,11/5/2022 0:00,0.6,65.08
4952,11/5/2022 0:15,2.2,65.1
4953,11/5/2022 0:30,9.5,65.05
4954,11/5/2022 0:45,9.5,65.01
4955,11/5/2022 1:00,2.2,65.05
4956,11/5/2022 1:15,2.2,65.62
4957,11/5/2022 1:30,9.5,66.34
4958,11/5/2022 1:45,2.2,66.78
4959,11/5/2022 2:00,9.5,66.88
4960,11/5/2022 2:15,9.5,66.79
4961,11/5/2022 2:30,9.5,66.51
4962,11/5/2022 2:45,0.6,66.54
4963,11/5/2022 3:00,0.6,66.65
4964,11/5/2022 3:15,9.5,66.42
4965,11/5/2022 3:30,2.2,66.07
4966,11/5/2022 3:45,0.6,65.86
4967,11/5/2022 4:00,2.2,65.95
4968,11/5/2022 4:15,2.2,65.71
4969,11/5/2022 4:30,2.2,65.55
4970,11/5/2022 4:45,2.2,65.41
4971,11/5/2022 5:00,2.2,65.05
4972,11/5/2022 5:15,9.5,64.89
4973,11/5/2022 5:30,2.2,64.87
4974,11/5/2022 5:45,2.2,64.85
4975,11/5/2022 6:00,0.6,64.65
4976,11/5/2022 6:15,2.2,64.42
4977,11/5/2022 6:30,9.5,64.42
4978,11/5/2022 6:45,2.2,64.56
4979,11/5/2022 7:00,2.2,64.72
4980,11/5/2022 7:15,2.2,64.89
4981,11/5/2022 7:30,0.6,64.94
4982,11/5/2022 7:45,0.6,64.74
4983,11/5/2022 8:00,2.2,64.51
4984,11/5/2022 8:15,9.5,64.33
4985,11/5/2022 8:30,2.2,64.42
4986,11/5/2022 8:45,2.2,64.72
4987,11/5/2022 9:00,9.5,65.46
4988,11/5/2022 9:15,9.5,66.16
4989,11/5/2022 9:30,9.5,66.69
4990,11/5/2022 9:45,9.5,67.28
4991,11/5/2022 10:00,9.5,68.09
4992,11/5/2022 10:15,9.5,68.86
4993,11/5/2022 10:30,2.2,69.66
4994,11/5/2022 10:45,9.4,70.63
4995,11/5/2022 11:00,9.4,71.69
4996,11/5/2022 11:15,2.2,73.38
4997,11/5/2022 11:30,0.6,73.42
4998,11/5/2022 11:45,9.4,74.71
4999,11/5/2022 12:00,0.6,75.11
5000,11/5/2022 12:15,9.4,75.52
5001,11/5/2022 12:30,9.4,75.47
5002,11/5/2022 12:45,0.6,79.63
5003,11/5/2022 13:00,0.6,78.03
5004,11/5/2022 13:15,0.6,77.14
5005,11/5/2022 13:30,0.6,76.87
5006,11/5/2022 13:45,2.1,77.61
5007,11/5/2022 14:00,0.6,79.05
5008,11/5/2022 14:15,0.6,79.29
5009,11/5/2022 14:30,0.6,79.09
5010,11/5/2022 14:45,2.1,78.57
5011,11/5/2022 15:00,0.6,76.62
5012,11/5/2022 15:15,0.6,76.08
5013,11/5/2022 15:30,0.6,76.78
5014,11/5/2022 15:45,9.4,76.37
5015,11/5/2022 16:00,0.6,76.06
5016,11/5/2022 16:15,0.6,75.7
5017,11/5/2022 16:30,9.4,75.33
5018,11/5/2022 16:45,2.2,74.7
5019,11/5/2022 17:00,0.6,74.34
5020,11/5/2022 17:15,0.6,74.03
5021,11/5/2022 17:30,2.2,73.47
5022,11/5/2022 17:45,9.4,73.38
5023,11/5/2022 18:00,0.6,73.17
5024,11/5/2022 18:15,9.4,72.99
5025,11/5/2022 18:30,0.6,72.73
5026,11/5/2022 18:45,9.4,72.45
5027,11/5/2022 19:00,9.4,72.19
5028,11/5/2022 19:15,9.4,71.92
5029,11/5/2022 19:30,9.4,71.62
5030,11/5/2022 19:45,9.4,71.22
5031,11/5/2022 20:00,9.4,70.88
5032,11/5/2022 20:15,9.4,70.56
5033,11/5/2022 20:30,2.2,70.16
5034,11/5/2022 20:45,2.2,69.84
5035,11/5/2022 21:00,0.6,69.46
5036,11/5/2022 21:15,2.2,69.26
5037,11/5/2022 21:30,9.5,69.12
5038,11/5/2022 21:45,9.5,69.03
5039,11/5/2022 22:00,9.5,68.79
5040,11/5/2022 22:15,2.2,68.68
5041,11/5/2022 22:30,2.2,68.54
5042,11/5/2022 22:45,2.2,68.38
5043,11/5/2022 23:00,0.6,68.2
5044,11/5/2022 23:15,9.5,67.96
5045,11/5/2022 23:30,0.6,67.93
5046,11/5/2022 23:45,9.5,67.87
5047,11/6/2022 0:00,9.5,67.84
5048,11/6/2022 0:15,9.5,67.73
5049,11/6/2022 0:30,9.5,67.62
5050,11/6/2022 0:45,9.5,67.5
5051,11/6/2022 1:00,9.5,67.5
5052,11/6/2022 1:15,9.5,67.5
5053,11/6/2022 1:30,9.5,67.39
5054,11/6/2022 1:45,9.5,67.33
5055,11/6/2022 2:00,9.5,67.33
5056,11/6/2022 2:15,2.2,67.33
5057,11/6/2022 2:30,9.5,67.23
5058,11/6/2022 2:45,9.5,67.15
5059,11/6/2022 3:00,9.5,67.12
5060,11/6/2022 3:15,9.5,67.03
5061,11/6/2022 3:30,9.5,67.1
5062,11/6/2022 3:45,9.5,67.17
5063,11/6/2022 4:00,9.5,67.39
5064,11/6/2022 4:15,9.5,67.59
5065,11/6/2022 4:30,9.5,67.66
5066,11/6/2022 4:45,9.5,67.66
5067,11/6/2022 5:00,9.5,67.66
5068,11/6/2022 5:15,9.5,67.8
5069,11/6/2022 5:30,9.5,67.87
5070,11/6/2022 5:45,9.5,67.87
5071,11/6/2022 6:00,9.5,67.84
5072,11/6/2022 6:15,9.5,67.73
5073,11/6/2022 6:30,9.5,67.73
5074,11/6/2022 6:45,9.5,67.89
5075,11/6/2022 7:00,9.5,67.89
5076,11/6/2022 7:15,9.5,67.78
5077,11/6/2022 7:30,9.5,67.71
5078,11/6/2022 7:45,9.5,67.62
5079,11/6/2022 8:00,9.5,67.62
5080,11/6/2022 8:15,9.5,67.71
5081,11/6/2022 8:30,20.2,68.02
5082,11/6/2022 8:45,20.2,68.63
5083,11/6/2022 9:00,20.2,69.31
5084,11/6/2022 9:15,20.2,69.71
5085,11/6/2022 9:30,20.2,70.09
5086,11/6/2022 9:45,20.2,71.19
5087,11/6/2022 10:00,20.2,72.32
5088,11/6/2022 10:15,20.2,72.88
5089,11/6/2022 10:30,2.5,73.71
5090,11/6/2022 10:45,2.5,74.17
5091,11/6/2022 11:00,9.4,75.11
5092,11/6/2022 11:15,2.2,77
5093,11/6/2022 11:30,9.4,77.63
5094,11/6/2022 11:45,9.4,77.7
5095,11/6/2022 12:00,0.6,77.76
5096,11/6/2022 12:15,2.1,77.47
5097,11/6/2022 12:30,9.4,78.24
5098,11/6/2022 12:45,0.6,78.4
5099,11/6/2022 13:00,2.1,78.94
5100,11/6/2022 13:15,0.6,78.3
5101,11/6/2022 13:30,9.4,78.75
5102,11/6/2022 13:45,0.6,81.93
5103,11/6/2022 14:00,2.1,81
5104,11/6/2022 14:15,9.4,78.1
5105,11/6/2022 14:30,2.1,77.59
5106,11/6/2022 14:45,2.1,78.39
5107,11/6/2022 15:00,0.6,78.93
5108,11/6/2022 15:15,0.6,79.56
5109,11/6/2022 15:30,0.6,79.45
5110,11/6/2022 15:45,2.1,80.2
5111,11/6/2022 16:00,2.1,79.75
5112,11/6/2022 16:15,0.6,78.55
5113,11/6/2022 16:30,2.2,76.48
5114,11/6/2022 16:45,9.4,75.87
5115,11/6/2022 17:00,20.1,76.01
5116,11/6/2022 17:15,20.1,76.24
5117,11/6/2022 17:30,9.4,76.23
5118,11/6/2022 17:45,9.4,75.96
5119,11/6/2022 18:00,9.4,75.63
5120,11/6/2022 18:15,9.4,75.38
5121,11/6/2022 18:30,9.4,75.09
5122,11/6/2022 18:45,9.4,74.88
5123,11/6/2022 19:00,9.4,74.64
5124,11/6/2022 19:15,9.4,74.46
5125,11/6/2022 19:30,9.4,74.23
5126,11/6/2022 19:45,2.2,73.96
5127,11/6/2022 20:00,9.4,73.65
5128,11/6/2022 20:15,9.4,73.38
5129,11/6/2022 20:30,9.4,73.18
5130,11/6/2022 20:45,9.4,73.02
5131,11/6/2022 21:00,9.4,72.86
5132,11/6/2022 21:15,9.4,72.54
5133,11/6/2022 21:30,9.4,72.16
5134,11/6/2022 21:45,9.4,71.73
5135,11/6/2022 22:00,9.4,71.33
5136,11/6/2022 22:15,9.4,70.88
5137,11/6/2022 22:30,9.4,70.54
5138,11/6/2022 22:45,9.5,70.14
5139,11/6/2022 23:00,9.5,69.76
5140,11/6/2022 23:15,9.5,69.48
5141,11/6/2022 23:30,9.5,69.19
5142,11/6/2022 23:45,9.5,69.03
5143,11/7/2022 0:00,9.5,68.81
5144,11/7/2022 0:15,9.5,68.56
5145,11/7/2022 0:30,9.5,68.25
